time_s,encoder_pos_rad,output_torque_Nm
10.325453,1.632601596,15.900000
10.336019,1.631643794,15.875000
10.346611,1.631895650,15.850000
10.357141,1.630598545,15.825000
10.367741,1.630749284,15.800000
10.378289,1.630126105,15.775000
10.388828,1.629875372,15.750000
10.399513,1.629054453,15.725000
10.410254,1.628791362,15.700000
10.420930,1.628084480,15.675000
10.431591,1.627614286,15.650000
10.442358,1.627092785,15.625000
10.453032,1.627198771,15.600000
10.463722,1.626216439,15.575000
10.474468,1.626017201,15.550000
10.485340,1.625128870,15.525000
10.495936,1.624157399,15.500000
10.506496,1.623188549,15.475000
10.517079,1.623059719,15.450000
10.527717,1.622650944,15.425000
10.538427,1.621234372,15.400000
10.549082,1.619664625,15.375000
10.559764,1.618799701,15.350000
10.570445,1.617303920,15.325000
10.581097,1.615879483,15.300000
10.591764,1.613847033,15.275000
10.602412,1.611688936,15.250000
10.613111,1.609905721,15.225000
10.623766,1.608863843,15.200000
10.634927,1.607199721,15.175000
10.645534,1.606010848,15.150000
10.656147,1.605744199,15.125000
10.666767,1.606082566,15.100000
10.677413,1.605054544,15.075000
10.688109,1.605017094,15.050000
10.698870,1.604586785,15.025000
10.709632,1.603774479,15.000000
10.720282,1.603149989,14.975000
10.730810,1.603320764,14.950000
10.741514,1.602867611,14.925000
10.752301,1.602848698,14.900000
10.763017,1.602481868,14.875000
10.773692,1.602234881,14.850000
10.784792,1.601443360,14.825000
10.795708,1.601717500,14.800000
10.806324,1.601071662,14.775000
10.816807,1.600731797,14.750000
10.827285,1.600277146,14.725000
10.837993,1.600712135,14.700000
10.848983,1.600107307,14.675000
10.859868,1.599821183,14.650000
10.870540,1.599539179,14.625000
10.881457,1.599245004,14.600000
10.892132,1.598919183,14.575000
10.902725,1.598551979,14.550000
10.913434,1.597677880,14.525000
10.924393,1.597208435,14.500000
10.935201,1.596621021,14.475000
10.945681,1.596622331,14.450000
10.956229,1.596166744,14.425000
10.966764,1.595674454,14.400000
10.977340,1.594366114,14.375000
10.987828,1.593680953,14.350000
10.998472,1.593377603,14.325000
11.009118,1.592509870,14.300000
11.019852,1.591711234,14.275000
11.030501,1.590121638,14.250000
11.041435,1.589522802,14.225000
11.052051,1.588045559,14.200000
11.062721,1.586628799,14.175000
11.073352,1.586594531,14.150000
11.084156,1.584832288,14.125000
11.095131,1.583141202,14.100000
11.105578,1.582291633,14.075000
11.115981,1.582021800,14.050000
11.126617,1.581759084,14.025000
11.137061,1.580502238,14.000000
11.147593,1.580961384,13.975000
11.158202,1.580510290,13.950000
11.168803,1.579771013,13.925000
11.179434,1.579405682,13.900000
11.190126,1.579192962,13.875000
11.200783,1.579124427,13.850000
11.211452,1.578663409,13.825000
11.222235,1.578394700,13.800000
11.232857,1.578184414,13.775000
11.243502,1.577821891,13.750000
11.254417,1.577380909,13.725000
11.265158,1.576948166,13.700000
11.275687,1.576469547,13.675000
11.286305,1.576767654,13.650000
11.296844,1.576454004,13.625000
11.307437,1.575939619,13.600000
11.318161,1.576156459,13.575000
11.328773,1.575544327,13.550000
11.339244,1.575348460,13.525000
11.349954,1.575048667,13.500000
11.360641,1.574611992,13.475000
11.371315,1.574637458,13.450000
11.382010,1.574253401,13.425000
11.392738,1.573854177,13.400000
11.403321,1.573254404,13.375000
11.414317,1.572699010,13.350000
11.424906,1.571359960,13.325000
11.435511,1.571782029,13.300000
11.446102,1.571338426,13.275000
11.456660,1.570658508,13.250000
11.467264,1.571122335,13.225000
11.477786,1.570291304,13.200000
11.488540,1.569281633,13.175000
11.499221,1.568456594,13.150000
11.509904,1.568094446,13.125000
11.520553,1.568192754,13.100000
11.531252,1.567516207,13.075000
11.542001,1.567375954,13.050000
11.552649,1.566410849,13.025000
11.563330,1.565306054,13.000000
11.574355,1.564309491,12.975000
11.585038,1.563739304,12.950000
11.595602,1.563450746,12.925000
11.606192,1.563211623,12.900000
11.616777,1.561974626,12.875000
11.627481,1.562145214,12.850000
11.638225,1.561556677,12.825000
11.648918,1.560977689,12.800000
11.659615,1.560306010,12.775000
11.670358,1.560051346,12.750000
11.680985,1.559173688,12.725000
11.691653,1.558275808,12.700000
11.702525,1.557932198,12.675000
11.713208,1.558172631,12.650000
11.723948,1.557808236,12.625000
11.734854,1.557119330,12.600000
11.745617,1.556376870,12.575000
11.756173,1.555827281,12.550000
11.766787,1.555979705,12.525000
11.777366,1.555375438,12.500000
11.788012,1.555165340,12.475000
11.798668,1.554532048,12.450000
11.809350,1.554052305,12.425000
11.820110,1.553921040,12.400000
11.830806,1.553545971,12.375000
11.841405,1.552812687,12.350000
11.852067,1.552672246,12.325000
11.862736,1.552348111,12.300000
11.873448,1.551706955,12.275000
11.884485,1.550580250,12.250000
11.895417,1.549779741,12.225000
11.906047,1.550005756,12.200000
11.916542,1.549534252,12.175000
11.927189,1.547149017,12.150000
11.937878,1.545833186,12.125000
11.948448,1.543668910,12.100000
11.959028,1.541584217,12.075000
11.969693,1.539688462,12.050000
11.980381,1.537929028,12.025000
11.991016,1.535187637,12.000000
12.001660,1.533815443,11.975000
12.012295,1.532706715,11.950000
12.022972,1.531432829,11.925000
12.033623,1.530473530,11.900000
12.044750,1.529184664,11.875000
12.055449,1.528580022,11.850000
12.066227,1.528177427,11.825000
12.077029,1.527825765,11.800000
12.087559,1.527432532,11.775000
12.098243,1.527879881,11.750000
12.108831,1.526988367,11.725000
12.119560,1.526441774,11.700000
12.130261,1.526100598,11.675000
12.140889,1.526050414,11.650000
12.151549,1.524854426,11.625000
12.162348,1.524751062,11.600000
12.173198,1.523619489,11.575000
12.184626,1.522717864,11.550000
12.195211,1.522297854,11.525000
12.205760,1.520971912,11.500000
12.216328,1.519848203,11.475000
12.226861,1.519453660,11.450000
12.237439,1.518495297,11.425000
12.248026,1.516823685,11.400000
12.258678,1.515441379,11.375000
12.269313,1.513726699,11.350000
12.280031,1.511912212,11.325000
12.290679,1.510152216,11.300000
12.301308,1.507527671,11.275000
12.311973,1.506629978,11.250000
12.322664,1.505928526,11.225000
12.333359,1.505565442,11.200000
12.344272,1.504255603,11.175000
12.355049,1.503748895,11.150000
12.365630,1.503371205,11.125000
12.376164,1.502897454,11.100000
12.386714,1.501914747,11.075000
12.397304,1.501872615,11.050000
12.407865,1.501342875,11.025000
12.418561,1.500744038,11.000000
12.429237,1.499628756,10.975000
12.439914,1.499136841,10.950000
12.450526,1.498286523,10.925000
12.461166,1.497959204,10.900000
12.471788,1.497322355,10.875000
12.482507,1.496647306,10.850000
12.493075,1.495555056,10.825000
12.503719,1.494227616,10.800000
12.514910,1.492716854,10.775000
12.525465,1.491479858,10.750000
12.535999,1.489497405,10.725000
12.546582,1.488756255,10.700000
12.557137,1.487605021,10.675000
12.567765,1.486106805,10.650000
12.578431,1.485560212,10.625000
12.589032,1.484691356,10.600000
12.599726,1.483690299,10.575000
12.610372,1.483073299,10.550000
12.621039,1.482059321,10.525000
12.631727,1.481763647,10.500000
12.642436,1.480878126,10.475000
12.653055,1.480442761,10.450000
12.663711,1.479518291,10.425000
12.674777,1.478820958,10.400000
12.685684,1.477452884,10.375000
12.696223,1.476385165,10.350000
12.706738,1.473818294,10.325000
12.717282,1.468599351,10.300000
12.727844,1.462029936,10.275000
12.738473,1.455859184,10.250000
12.749322,1.453856507,10.225000
12.759978,1.453576750,10.200000
12.770663,1.452902076,10.175000
12.781397,1.452047077,10.150000
12.792112,1.450392317,10.125000
12.802843,1.448551241,10.100000
12.813585,1.446133423,10.075000
12.825087,1.438157173,10.050000
12.835649,1.433275661,10.025000
12.846253,1.431360994,10.000000
12.856784,1.430871326,9.975000
12.867388,1.431060826,9.950000
12.878088,1.430507492,9.925000
12.888740,1.429690130,9.900000
12.899380,1.428507812,9.875000
12.910053,1.428322244,9.850000
12.920758,1.427757300,9.825000
12.931390,1.426812793,9.800000
12.942045,1.426219012,9.775000
12.952690,1.425612498,9.750000
12.963317,1.424727163,9.725000
12.974033,1.424845133,9.700000
12.984811,1.422788340,9.675000
12.995546,1.421614823,9.650000
13.006156,1.420960559,9.625000
13.016701,1.418651161,9.600000
13.027182,1.418268228,9.575000
13.038060,1.417880239,9.550000
13.048734,1.416144398,9.525000
13.059402,1.415778505,9.500000
13.070102,1.415144277,9.475000
13.080833,1.414297517,9.450000
13.091795,1.412608303,9.425000
13.102419,1.412072196,9.400000
13.113114,1.411551257,9.375000
13.124324,1.410056599,9.350000
13.135077,1.409584346,9.325000
13.145686,1.408773726,9.300000
13.156518,1.409155723,9.275000
13.167112,1.408143992,9.250000
13.177733,1.407663125,9.225000
13.188416,1.407334308,9.200000
13.199163,1.406770675,9.175000
13.209939,1.406299732,9.150000
13.220728,1.406362462,9.125000
13.231415,1.405646592,9.100000
13.242130,1.405020416,9.075000
13.252825,1.404325518,9.050000
13.263539,1.403573696,9.025000
13.274622,1.399424158,9.000000
13.285419,1.396587267,8.975000
13.295932,1.393212771,8.950000
13.306540,1.390155671,8.925000
13.317123,1.386402736,8.900000
13.327733,1.384087908,8.875000
13.338403,1.383227665,8.850000
13.349049,1.382010143,8.825000
13.359586,1.381010958,8.800000
13.370364,1.379933876,8.775000
13.381018,1.379885564,8.750000
13.391768,1.379185423,8.725000
13.402462,1.378271439,8.700000
13.413197,1.377830082,8.675000
13.424316,1.375293359,8.650000
13.435133,1.375346539,8.625000
13.445678,1.374224703,8.600000
13.456340,1.371737040,8.575000
13.466936,1.368751283,8.550000
13.477520,1.368747912,8.525000
13.488233,1.368106007,8.500000
13.498848,1.364145970,8.475000
13.509528,1.362896615,8.450000
13.520290,1.361824776,8.425000
13.530943,1.360396968,8.400000
13.541961,1.359377185,8.375000
13.552646,1.358941446,8.350000
13.563368,1.358483986,8.325000
13.574583,1.357567754,8.300000
13.585531,1.357144936,8.275000
13.596092,1.356161293,8.250000
13.606676,1.355386813,8.225000
13.617130,1.355393928,8.200000
13.627735,1.355221842,8.175000
13.638363,1.353651160,8.150000
13.648993,1.353211676,8.125000
13.659616,1.352178411,8.100000
13.670349,1.350952275,8.075000
13.680965,1.350001589,8.050000
13.691647,1.349567535,8.025000
13.702403,1.348412368,8.000000
13.713331,1.346225434,7.975000
13.724168,1.344928329,7.950000
13.734953,1.342634286,7.925000
13.745469,1.342281688,7.900000
13.756043,1.341627424,7.875000
13.766613,1.339778296,7.850000
13.777256,1.339740845,7.825000
13.787771,1.337958753,7.800000
13.798459,1.337401861,7.775000
13.809177,1.336683744,7.750000
13.819685,1.336013751,7.725000
13.830359,1.336465968,7.700000
13.841067,1.334409925,7.675000
13.851678,1.334158256,7.650000
13.862357,1.333874380,7.625000
13.872987,1.333112820,7.600000
13.883643,1.332638319,7.575000
13.894700,1.331648872,7.550000
13.905387,1.331478471,7.525000
13.915912,1.330990114,7.500000
13.926455,1.329934191,7.475000
13.937040,1.328685585,7.450000
13.947589,1.327117149,7.425000
13.958225,1.325584854,7.400000
13.968809,1.321058937,7.375000
13.979449,1.317983859,7.350000
13.990514,1.313542580,7.325000
14.001251,1.310864293,7.300000
14.011945,1.309312898,7.275000
14.022640,1.308776230,7.250000
14.033342,1.307936210,7.225000
14.045204,1.306616635,7.200000
14.055810,1.305471392,7.175000
14.066411,1.304954947,7.150000
14.077024,1.304524264,7.125000
14.087656,1.303354491,7.100000
14.098282,1.302952458,7.075000
14.108894,1.302245014,7.050000
14.119553,1.300634447,7.025000
14.130325,1.299127430,7.000000
14.141018,1.298472979,6.975000
14.151762,1.297013526,6.950000
14.162516,1.295247163,6.925000
14.173205,1.293899500,6.900000
14.184348,1.289950136,6.875000
14.195040,1.289017800,6.850000
14.205617,1.287437943,6.825000
14.216152,1.286264987,6.800000
14.226743,1.284745799,6.775000
14.237298,1.284997842,6.750000
14.247853,1.284255569,6.725000
14.258518,1.283690625,6.700000
14.269171,1.282838996,6.675000
14.279816,1.282371799,6.650000
14.290535,1.281907223,6.625000
14.301157,1.280780331,6.600000
14.311812,1.279964280,6.575000
14.322490,1.277980704,6.550000
14.333192,1.276695021,6.525000
14.343858,1.276672364,6.500000
14.354765,1.275358593,6.475000
14.365426,1.270567524,6.450000
14.375953,1.269192147,6.425000
14.386563,1.267991478,6.400000
14.397128,1.266754856,6.375000
14.407748,1.266387277,6.350000
14.418361,1.264691509,6.325000
14.428973,1.263503198,6.300000
14.439595,1.262475926,6.275000
14.450242,1.261400529,6.250000
14.460851,1.260719113,6.225000
14.471536,1.259795392,6.200000
14.482237,1.259244866,6.175000
14.492851,1.258116289,6.150000
14.503502,1.257273087,6.125000
14.514452,1.254948896,6.100000
14.524931,1.250520163,6.075000
14.535646,1.245492219,6.050000
14.546224,1.238470774,6.025000
14.556754,1.234703233,6.000000
14.567363,1.232968142,5.975000
14.577997,1.232247965,5.950000
14.588609,1.231509437,5.925000
14.599232,1.229753187,5.900000
14.609920,1.229446278,5.875000
14.620555,1.225886027,5.850000
14.631205,1.222972550,5.825000
14.641915,1.219936047,5.800000
14.652599,1.217453814,5.775000
14.663243,1.213106162,5.750000
14.673958,1.210548654,5.725000
14.684704,1.207687420,5.700000
14.695525,1.204749038,5.675000
14.706088,1.199331981,5.650000
14.716664,1.195394601,5.625000
14.727135,1.193181265,5.600000
14.737689,1.192481873,5.575000
14.748344,1.190296437,5.550000
14.759021,1.188923494,5.525000
14.769648,1.188772006,5.500000
14.780284,1.187598676,5.475000
14.790936,1.186814271,5.450000
14.801600,1.185557425,5.425000
14.812237,1.185436647,5.400000
14.822944,1.185026187,5.375000
14.833629,1.183796868,5.350000
14.844532,1.182582903,5.325000
14.855289,1.181562371,5.300000
14.865890,1.178824538,5.275000
14.876384,1.176434808,5.250000
14.886905,1.171533448,5.225000
14.897491,1.166353454,5.200000
14.908092,1.163334553,5.175000
14.918795,1.161876035,5.150000
14.929443,1.160571627,5.125000
14.940096,1.160141318,5.100000
14.950751,1.160152554,5.075000
14.961439,1.159321522,5.050000
14.972131,1.158539739,5.025000
14.982836,1.158050258,5.000000
14.993505,1.157438688,4.975000
15.004606,1.156088029,4.950000
15.015344,1.155607911,4.925000
15.026009,1.154902340,4.900000
15.036564,1.154533263,4.875000
15.047104,1.153663470,4.850000
15.057690,1.152801355,4.825000
15.068346,1.151571661,4.800000
15.078916,1.151111579,4.775000
15.089575,1.149635273,4.750000
15.100228,1.148302215,4.725000
15.110908,1.147515750,4.700000
15.121586,1.147056605,4.675000
15.132290,1.145284250,4.650000
15.143102,1.143752329,4.625000
15.153673,1.143401978,4.600000
15.164862,1.141841032,4.575000
15.175556,1.140500297,4.550000
15.186198,1.139874683,4.525000
15.196790,1.138845725,4.500000
15.207394,1.138503613,4.475000
15.218031,1.137816205,4.450000
15.228692,1.137161193,4.425000
15.239338,1.136237097,4.400000
15.250011,1.135593132,4.375000
15.260648,1.134675028,4.350000
15.271315,1.133969269,4.325000
15.281976,1.132931697,4.300000
15.292643,1.131341541,4.275000
15.303336,1.129626111,4.250000
15.314671,1.126632302,4.225000
15.325407,1.122526581,4.200000
15.336020,1.121462045,4.175000
15.346640,1.118852293,4.150000
15.357306,1.117265694,4.125000
15.368066,1.116647945,4.100000
15.378583,1.114886451,4.075000
15.389208,1.114375061,4.050000
15.399891,1.112884524,4.025000
15.410589,1.112851005,4.000000
15.421160,1.111521880,3.975000
15.431767,1.111099810,3.950000
15.442379,1.110762754,3.925000
15.453000,1.110165228,3.900000
15.463641,1.108596605,3.875000
15.474962,1.104423848,3.850000
15.485472,1.101918583,3.825000
15.496036,1.098256466,3.800000
15.506624,1.094320397,3.775000
15.517256,1.090072551,3.750000
15.527804,1.087653423,3.725000
15.538494,1.085447764,3.700000
15.549098,1.082702440,3.675000
15.559760,1.079911239,3.650000
15.570436,1.079947192,3.625000
15.581129,1.077430879,3.600000
15.591862,1.074701098,3.575000
15.602565,1.070610545,3.550000
15.613248,1.067768973,3.525000
15.623946,1.064492598,3.500000
15.634857,1.058357236,3.475000
15.645547,1.052763038,3.450000
15.656076,1.046245117,3.425000
15.666651,1.042451174,3.400000
15.677186,1.042202689,3.375000
15.687795,1.041441316,3.350000
15.698439,1.039794608,3.325000
15.709082,1.039250824,3.300000
15.719737,1.038335529,3.275000
15.730407,1.037781259,3.250000
15.741090,1.037209386,3.225000
15.751790,1.036240724,3.200000
15.762489,1.034725468,3.175000
15.773216,1.032757247,3.150000
15.784266,1.026314415,3.125000
15.794799,1.020986865,3.100000
15.805381,1.015601642,3.075000
15.815793,1.012380132,3.050000
15.826228,1.010467712,3.025000
15.836684,1.009715140,3.000000
15.847254,1.008027799,2.975000
15.857943,1.006934425,2.950000
15.868559,1.004957590,2.925000
15.879118,1.003243284,2.900000
15.889657,1.001859106,2.875000
15.900303,0.999252912,2.850000
15.910963,0.995865683,2.825000
15.921649,0.993354426,2.800000
15.932342,0.988188851,2.775000
15.943017,0.977559218,2.750000
15.953654,0.963889337,2.725000
15.964658,0.963737474,2.700000
15.975156,0.962345619,2.675000
15.985741,0.962062866,2.650000
15.996283,0.961793970,2.625000
16.007203,0.959277095,2.600000
16.017891,0.956768085,2.575000
16.028512,0.952552260,2.550000
16.039212,0.944621886,2.525000
16.049979,0.936739075,2.500000
16.060698,0.926401558,2.475000
16.071336,0.921878636,2.450000
16.082125,0.923383593,2.425000
16.092699,0.922621284,2.400000
16.103209,0.920686019,2.375000
16.114021,0.920194665,2.350000
16.124562,0.916647335,2.325000
16.135337,0.915849073,2.300000
16.145974,0.914914678,2.275000
16.156499,0.912664078,2.250000
16.167054,0.908578019,2.225000
16.177670,0.902917345,2.200000
16.188380,0.897576501,2.175000
16.199020,0.897077096,2.150000
16.209611,0.896124162,2.125000
16.220227,0.895500795,2.100000
16.230830,0.893620396,2.075000
16.241321,0.892871756,2.050000
16.251978,0.892547246,2.025000
16.262679,0.891822949,2.000000
16.273376,0.891612851,1.975000
16.284348,0.889681331,1.950000
16.295041,0.889918019,1.925000
16.305660,0.889159830,1.900000
16.316247,0.888938309,1.875000
16.326814,0.887558625,1.850000
16.337498,0.886376119,1.825000
16.348187,0.885722417,1.800000
16.358800,0.884433925,1.775000
16.369458,0.882657264,1.750000
16.380185,0.880265100,1.725000
16.390931,0.876210875,1.700000
16.401636,0.872054408,1.675000
16.412323,0.867393107,1.650000
16.423002,0.863365284,1.625000
16.434422,0.844110754,1.600000
16.445326,0.837044181,1.575000
16.455871,0.820167396,1.550000
16.466378,0.808226239,1.525000
16.476957,0.802470628,1.500000
16.487541,0.799397423,1.475000
16.498240,0.797002638,1.450000
16.508881,0.793580206,1.425000
16.519546,0.788551138,1.400000
16.530398,0.784812715,1.375000
16.541008,0.785970036,1.350000
16.551734,0.784840710,1.325000
16.562460,0.783079216,1.300000
16.573206,0.783460839,1.275000
16.584228,0.781354424,1.250000
16.595133,0.779153165,1.225000
16.605703,0.778161470,1.200000
16.616261,0.777435582,1.175000
16.626790,0.776768023,1.150000
16.637429,0.775240409,1.125000
16.648088,0.773283985,1.100000
16.658795,0.772638054,1.075000
16.669450,0.770495405,1.050000
16.680170,0.768397604,1.025000
16.690863,0.763910167,1.000000
16.701539,0.754180007,0.975000
16.712228,0.742866430,0.950000
16.722969,0.737975743,0.925000
16.733627,0.739365351,0.900000
16.744509,0.738378431,0.875000
16.754953,0.738087908,0.850000
16.765540,0.736959237,0.825000
16.776144,0.734495917,0.800000
16.786622,0.731284426,0.775000
16.797160,0.726156956,0.750000
16.807784,0.716764226,0.725000
16.818466,0.700260264,0.700000
16.829159,0.694696400,0.675000
16.839808,0.694916797,0.650000
16.850420,0.695055552,0.625000
16.861065,0.694077246,0.600000
16.871687,0.692710015,0.575000
16.882378,0.687669712,0.550000
16.893090,0.678616566,0.525000
16.904463,0.650086808,0.500000
16.915074,0.642108591,0.475000
16.925560,0.639049899,0.450000
16.935971,0.637713938,0.425000
16.946472,0.638240870,0.400000
16.957087,0.635947201,0.375000
16.967818,0.635112238,0.350000
16.978448,0.633433042,0.325000
16.989087,0.632695731,0.300000
16.999827,0.631696640,0.275000
17.010473,0.630358433,0.250000
17.021202,0.628531307,0.225000
17.031940,0.626541177,0.200000
17.042593,0.625366535,0.175000
17.053199,0.622870820,0.150000
17.063845,0.620933121,0.125000
17.074930,0.615297446,0.100000
17.085599,0.609140737,0.075000
17.096174,0.597125897,0.050000
17.106747,0.579702893,0.025000
17.117341,0.557251478,0.000000
17.128063,0.539970600,0.000000
17.138705,0.524264899,-0.025000
17.149328,0.510022677,-0.050000
17.159980,0.509217206,-0.075000
17.170606,0.510929265,-0.100000
17.181262,0.509447996,-0.125000
17.191891,0.510095800,-0.150000
17.202619,0.509459700,-0.175000
17.213274,0.509813796,-0.200000
17.224226,0.506704451,-0.225000
17.235223,0.502251657,-0.250000
17.245827,0.492777284,-0.275000
17.256366,0.478656497,-0.300000
17.266947,0.469194577,-0.325000
17.277563,0.468122644,-0.350000
17.288248,0.469338949,-0.375000
17.298871,0.468640306,-0.400000
17.309541,0.467584852,-0.425000
17.320155,0.465006464,-0.450000
17.330795,0.457805350,-0.475000
17.341484,0.439716379,-0.500000
17.352170,0.415668347,-0.525000
17.362867,0.386393788,-0.550000
17.373572,0.346066965,-0.575000
17.384818,0.283096042,-0.600000
17.395502,0.267213854,-0.625000
17.406130,0.265679218,-0.650000
17.416671,0.266052883,-0.675000
17.427314,0.264953704,-0.700000
17.438006,0.265152474,-0.725000
17.448615,0.263474402,-0.750000
17.459285,0.262071311,-0.775000
17.469955,0.260919140,-0.800000
17.480927,0.260104775,-0.825000
17.491554,0.258738199,-0.850000
17.502211,0.257811387,-0.875000
17.512901,0.256282462,-0.900000
17.523567,0.256019652,-0.925000
17.534623,0.253710067,-0.950000
17.545290,0.252521569,-0.975000
17.555820,0.251506187,-1.000000
17.566408,0.249988404,-1.025000
17.577131,0.249769598,-1.050000
17.587658,0.248497304,-1.075000
17.598341,0.247546992,-1.100000
17.608987,0.247024180,-1.125000
17.619632,0.245714436,-1.150000
17.630304,0.242728491,-1.175000
17.641005,0.239388825,-1.200000
17.651633,0.232425803,-1.225000
17.662310,0.222321229,-1.250000
17.672953,0.214922000,-1.275000
17.683603,0.210442896,-1.300000
17.694818,0.209681148,-1.325000
17.705488,0.207526516,-1.350000
17.716010,0.203915238,-1.375000
17.726542,0.199209932,-1.400000
17.737109,0.192897897,-1.425000
17.747703,0.180637754,-1.450000
17.758391,0.172945754,-1.475000
17.768996,0.171314589,-1.500000
17.779685,0.171342770,-1.525000
17.790357,0.170343586,-1.550000
17.800964,0.166577543,-1.575000
17.811613,0.160162612,-1.600000
17.822347,0.151207025,-1.625000
17.833026,0.137718219,-1.650000
17.843719,0.121290187,-1.675000
17.854687,0.110580316,-1.700000
17.865381,0.110798560,-1.725000
17.875923,0.110020147,-1.750000
17.886513,0.109342383,-1.775000
17.897228,0.108714896,-1.800000
17.907703,0.106419730,-1.825000
17.918357,0.105775578,-1.850000
17.929003,0.104967953,-1.875000
17.939579,0.103671316,-1.900000
17.950343,0.102220008,-1.925000
17.961036,0.101804680,-1.950000
17.971737,0.101087312,-1.975000
17.982400,0.100157504,-2.000000
17.993073,0.098395823,-2.025000
18.003697,0.097318647,-2.050000
18.014783,0.092206158,-2.075000
18.025523,0.086670195,-2.100000
18.036047,0.079972605,-2.125000
18.046586,0.072814933,-2.150000
18.057166,0.066490633,-2.175000
18.067929,0.065853503,-2.200000
18.078563,0.065825883,-2.225000
18.089231,0.063219595,-2.250000
18.099872,0.061382919,-2.275000
18.110517,0.058051492,-2.300000
18.121232,0.054576254,-2.325000
18.131931,0.051581789,-2.350000
18.142621,0.047087050,-2.375000
18.153457,0.042074273,-2.400000
18.164464,0.037521485,-2.425000
18.175392,0.036161556,-2.450000
18.186080,0.034274977,-2.475000
18.196680,0.033321576,-2.500000
18.207265,0.032581924,-2.525000
18.217871,0.030867806,-2.550000
18.228565,0.030034621,-2.575000
18.239316,0.029202373,-2.600000
18.250019,0.028086248,-2.625000
18.260700,0.027957418,-2.650000
18.271405,0.026850656,-2.675000
18.282156,0.025258814,-2.700000
18.292825,0.025417230,-2.725000
18.303507,0.024188005,-2.750000
18.314782,0.022347022,-2.775000
18.325579,0.020596389,-2.800000
18.336146,0.018637810,-2.825000
18.346752,0.014441927,-2.850000
18.357322,0.009582324,-2.875000
18.367894,0.003283209,-2.900000
18.378592,-0.002102202,-2.925000
18.389256,-0.004608637,-2.950000
18.399948,-0.004579893,-2.975000
18.410635,-0.004891904,-3.000000
18.421236,-0.006021418,-3.025000
18.431913,-0.007908605,-3.050000
18.442659,-0.009350832,-3.075000
18.453392,-0.010797365,-3.100000
18.464650,-0.012740963,-3.125000
18.475474,-0.014258185,-3.150000
18.486151,-0.015296740,-3.175000
18.496714,-0.016862647,-3.200000
18.507334,-0.019123172,-3.225000
18.518053,-0.021000341,-3.250000
18.528714,-0.022746902,-3.275000
18.539391,-0.025283812,-3.300000
18.550116,-0.029746204,-3.325000
18.560842,-0.036540978,-3.350000
18.571602,-0.039895672,-3.375000
18.582329,-0.039441863,-3.400000
18.593015,-0.041229057,-3.425000
18.603833,-0.043593086,-3.450000
18.614834,-0.046573554,-3.475000
18.625551,-0.047106945,-3.500000
18.636145,-0.048701690,-3.525000
18.646714,-0.050553206,-3.550000
18.657276,-0.052396202,-3.575000
18.667854,-0.054056625,-3.600000
18.678551,-0.056406563,-3.625000
18.689223,-0.060937022,-3.650000
18.699914,-0.068499536,-3.675000
18.710622,-0.077552354,-3.700000
18.721255,-0.089705434,-3.725000
18.732004,-0.091882865,-3.750000
18.742737,-0.092245201,-3.775000
18.753522,-0.093761767,-3.800000
18.764561,-0.100107133,-3.825000
18.775107,-0.103814940,-3.850000
18.785685,-0.106828130,-3.875000
18.796231,-0.109345285,-3.900000
18.806815,-0.111509187,-3.925000
18.817405,-0.113508493,-3.950000
18.828026,-0.114794082,-3.975000
18.838639,-0.116875638,-4.000000
18.849263,-0.118371185,-4.025000
18.859879,-0.118955510,-4.050000
18.870620,-0.120851031,-4.075000
18.881266,-0.120880851,-4.100000
18.891930,-0.122225659,-4.125000
18.902626,-0.123999652,-4.150000
18.913278,-0.124490958,-4.175000
18.923976,-0.126786873,-4.200000
18.934887,-0.131411801,-4.225000
18.945555,-0.135077335,-4.250000
18.956085,-0.139711158,-4.275000
18.966732,-0.144709984,-4.300000
18.977325,-0.149882254,-4.325000
18.987939,-0.152334338,-4.350000
18.998581,-0.152162393,-4.375000
19.009215,-0.154787640,-4.400000
19.019830,-0.155665344,-4.425000
19.030427,-0.157028644,-4.450000
19.041138,-0.157642320,-4.475000
19.051798,-0.159009318,-4.500000
19.062527,-0.159858231,-4.525000
19.073241,-0.160701434,-4.550000
19.084268,-0.162227363,-4.575000
19.095390,-0.163741261,-4.600000
19.105986,-0.164055566,-4.625000
19.116501,-0.165528970,-4.650000
19.127028,-0.165854557,-4.675000
19.137616,-0.167274079,-4.700000
19.148327,-0.168044581,-4.725000
19.158850,-0.169492518,-4.750000
19.169332,-0.169340890,-4.775000
19.179941,-0.171043258,-4.800000
19.190649,-0.172069408,-4.825000
19.201307,-0.173539909,-4.850000
19.211966,-0.175255807,-4.875000
19.222701,-0.177317936,-4.900000
19.233387,-0.180129361,-4.925000
19.244191,-0.185811709,-4.950000
19.254894,-0.187319708,-4.975000
19.265603,-0.186833505,-5.000000
19.276180,-0.188276480,-5.025000
19.286721,-0.189835132,-5.050000
19.297274,-0.191410683,-5.075000
19.307824,-0.192268631,-5.100000
19.318490,-0.192602083,-5.125000
19.329111,-0.194067295,-5.150000
19.339746,-0.194975849,-5.175000
19.350436,-0.195365524,-5.200000
19.361084,-0.196615581,-5.225000
19.371746,-0.197605825,-5.250000
19.382402,-0.198593774,-5.275000
19.393039,-0.199539826,-5.300000
19.404468,-0.203308537,-5.325000
19.415027,-0.204733957,-5.350000
19.425607,-0.206023947,-5.375000
