time_s,encoder_pos_rad,output_torque_Nm
9.872570,0.683546483,16.925000
9.883225,0.684070044,16.900000
9.893921,0.683344998,16.875000
9.904867,0.683592547,16.850000
9.915744,0.682983224,16.825000
9.926285,0.683528881,16.800000
9.936825,0.683912002,16.775000
9.947411,0.683168231,16.750000
9.957979,0.683200813,16.725000
9.968606,0.683024420,16.700000
9.979250,0.683378704,16.675000
9.989855,0.683238264,16.650000
10.000534,0.683024420,16.625000
10.011258,0.682548047,16.600000
10.021917,0.683031536,16.575000
10.032569,0.682927797,16.550000
10.043361,0.682149572,16.525000
10.054019,0.682702719,16.500000
10.064961,0.681996024,16.475000
10.075898,0.682521832,16.450000
10.086493,0.682062686,16.425000
10.097068,0.681586688,16.400000
10.107659,0.682124480,16.375000
10.118253,0.681833113,16.350000
10.128931,0.681344007,16.325000
10.139616,0.681635374,16.300000
10.150292,0.681667956,16.275000
10.161002,0.681000210,16.250000
10.171724,0.681484073,16.225000
10.182385,0.681459355,16.200000
10.193088,0.680318232,16.175000
10.203757,0.680714461,16.150000
10.214462,0.680359054,16.125000
10.225512,0.679471097,16.100000
10.236357,0.679293581,16.075000
10.246951,0.678770020,16.050000
10.257551,0.678840053,16.025000
10.268148,0.677880941,16.000000
10.278800,0.677258135,15.975000
10.289471,0.676175061,15.950000
10.300154,0.674767289,15.925000
10.310857,0.671610944,15.900000
10.321562,0.666837477,15.875000
10.332254,0.664263491,15.850000
10.342998,0.664771322,15.825000
10.353691,0.664596802,15.800000
10.364395,0.663990100,15.775000
10.375615,0.663988602,15.750000
10.386290,0.663776257,15.725000
10.396875,0.663531329,15.700000
10.407484,0.663759030,15.675000
10.418063,0.663746296,15.650000
10.428638,0.663696861,15.625000
10.439314,0.663200265,15.600000
10.449974,0.663042598,15.575000
10.460623,0.663704726,15.550000
10.471330,0.663019753,15.525000
10.482054,0.663093156,15.500000
10.492741,0.663066941,15.475000
10.503386,0.662478590,15.450000
10.514075,0.662793925,15.425000
10.524933,0.662637007,15.400000
10.535705,0.662256882,15.375000
10.546247,0.662297703,15.350000
10.556819,0.662635883,15.325000
10.567412,0.662257631,15.300000
10.577988,0.661987237,15.275000
10.588573,0.661952033,15.250000
10.599247,0.662147151,15.225000
10.609880,0.661951284,15.200000
10.620524,0.661617224,15.175000
10.631176,0.662071501,15.150000
10.641885,0.661884247,15.125000
10.652544,0.661695496,15.100000
10.663280,0.661495884,15.075000
10.673919,0.661507493,15.050000
10.684822,0.661385404,15.025000
10.695551,0.661286534,15.000000
10.706310,0.661195529,14.975000
10.716851,0.661136357,14.950000
10.727400,0.660798552,14.925000
10.737945,0.660831883,14.900000
10.748569,0.660741626,14.875000
10.759192,0.661103775,14.850000
10.769746,0.660758479,14.825000
10.780414,0.660372737,14.800000
10.791200,0.660868959,14.775000
10.801850,0.660424419,14.750000
10.812527,0.660870457,14.725000
10.823164,0.660280608,14.700000
10.833817,0.660291844,14.675000
10.844488,0.660670845,14.650000
10.855375,0.660066390,14.625000
10.866018,0.660043545,14.600000
10.876556,0.660210576,14.575000
10.887178,0.659707613,14.550000
10.897713,0.659582902,14.525000
10.908302,0.659879137,14.500000
10.918986,0.659806482,14.475000
10.929631,0.660157396,14.450000
10.940241,0.659483283,14.425000
10.950998,0.659660425,14.400000
10.961653,0.659259328,14.375000
10.972387,0.658987061,14.350000
10.983137,0.659358947,14.325000
10.993773,0.659322994,14.300000
11.005009,0.658766851,14.275000
11.015717,0.658287482,14.250000
11.026354,0.658676969,14.225000
11.036936,0.658259394,14.200000
11.047555,0.658982941,14.175000
11.058148,0.657871405,14.150000
11.068691,0.657785268,14.125000
11.079270,0.657411510,14.100000
11.089891,0.657527982,14.075000
11.100560,0.657144486,14.050000
11.111206,0.656919408,14.025000
11.121885,0.656352030,14.000000
11.132551,0.655741209,13.975000
11.143176,0.655735217,13.950000
11.153839,0.655585788,13.925000
11.164543,0.655392917,13.900000
11.175551,0.654754757,13.875000
11.186299,0.651586428,13.850000
11.196881,0.644662916,13.825000
11.207480,0.640663181,13.800000
11.218029,0.641431670,13.775000
11.228706,0.641156407,13.750000
11.239335,0.641097984,13.725000
11.249956,0.640994245,13.700000
11.260643,0.640527610,13.675000
11.271281,0.639989069,13.650000
11.281957,0.640526112,13.625000
11.292587,0.639804811,13.600000
11.303265,0.640047492,13.575000
11.313940,0.640332117,13.550000
11.324830,0.639787958,13.525000
11.335578,0.639820915,13.500000
11.346545,0.639968845,13.475000
11.357223,0.639508576,13.450000
11.368031,0.639187249,13.425000
11.378729,0.639762866,13.400000
11.389226,0.639516066,13.375000
11.399982,0.639110850,13.350000
11.410564,0.638610508,13.325000
11.421081,0.638802630,13.300000
11.431759,0.638353596,13.275000
11.442345,0.638507519,13.250000
11.453149,0.638887269,13.225000
11.463791,0.638896257,13.200000
11.474308,0.638522499,13.175000
11.485074,0.638835961,13.150000
11.496113,0.638135633,13.125000
11.506774,0.638472315,13.100000
11.517394,0.637899319,13.075000
11.527972,0.638149865,13.050000
11.538634,0.638006803,13.025000
11.549190,0.638087322,13.000000
11.559822,0.637635292,12.975000
11.570543,0.637977217,12.950000
11.581182,0.638045377,12.925000
11.591805,0.637990325,12.900000
11.602379,0.637981336,12.875000
11.613011,0.637529681,12.850000
11.623519,0.637410962,12.825000
11.634160,0.637251797,12.800000
11.645199,0.637446166,12.775000
11.655911,0.637340555,12.750000
11.666502,0.636907625,12.725000
11.677110,0.637115102,12.700000
11.687622,0.637267526,12.675000
11.698231,0.637300108,12.650000
11.708823,0.637023722,12.625000
11.719486,0.637171278,12.600000
11.730190,0.637190752,12.575000
11.740852,0.636744714,12.550000
11.751500,0.636931219,12.525000
11.762274,0.637107237,12.500000
11.773126,0.636752579,12.475000
11.783897,0.636415897,12.450000
11.794464,0.636932717,12.425000
11.805001,0.636129774,12.400000
11.815405,0.636102060,12.375000
11.825985,0.636513643,12.350000
11.836506,0.636417770,12.325000
11.847107,0.636267967,12.300000
11.857682,0.636171344,12.275000
11.868276,0.635714445,12.250000
11.878814,0.635952257,12.225000
11.889387,0.636065733,12.200000
11.900068,0.635945891,12.175000
11.910774,0.635944767,12.150000
11.921425,0.635523821,12.125000
11.932121,0.635634301,12.100000
11.942852,0.635481127,12.075000
11.953539,0.635323085,12.050000
11.964239,0.636008433,12.025000
11.975091,0.635341062,12.000000
11.985902,0.635305484,11.975000
11.996441,0.635475510,11.950000
12.007027,0.634924984,11.925000
12.017547,0.634766194,11.900000
12.028094,0.634650845,11.875000
12.038618,0.634755707,11.850000
12.049297,0.635148940,11.825000
12.059923,0.635096509,11.800000
12.070622,0.634629124,11.775000
12.081318,0.634109683,11.750000
12.091973,0.634430635,11.725000
12.102689,0.634304052,11.700000
12.113385,0.633595485,11.675000
12.124079,0.633980103,11.650000
12.135030,0.633600353,11.625000
12.145951,0.633346437,11.600000
12.156544,0.633581628,11.575000
12.167146,0.633089151,11.550000
12.177684,0.632952456,11.525000
12.188240,0.633035971,11.500000
12.198970,0.633159184,11.475000
12.209600,0.632098954,11.450000
12.220332,0.632139401,11.425000
12.230988,0.632003830,11.400000
12.241671,0.632300065,11.375000
12.252302,0.631324848,11.350000
12.263058,0.630464980,11.325000
12.273708,0.630287089,11.300000
12.284421,0.629791991,11.275000
12.295438,0.626282486,11.250000
12.306110,0.619236511,11.225000
12.316633,0.613280725,11.200000
12.327138,0.614031612,11.175000
12.337708,0.613921132,11.150000
12.348345,0.613939109,11.125000
12.359056,0.613937236,11.100000
12.369662,0.614118872,11.075000
12.380332,0.613793425,11.050000
12.391078,0.613469477,11.025000
12.401757,0.613262749,11.000000
12.412413,0.613574339,10.975000
12.423146,0.613539884,10.950000
12.433820,0.613729010,10.925000
12.444508,0.613042539,10.900000
12.455612,0.612847046,10.875000
12.466316,0.613188222,10.850000
12.476857,0.612753794,10.825000
12.487438,0.612999471,10.800000
12.498008,0.612404379,10.775000
12.508595,0.612639944,10.750000
12.519263,0.612125746,10.725000
12.529884,0.612717092,10.700000
12.540524,0.612528715,10.675000
12.551249,0.612329103,10.650000
12.561904,0.612416738,10.625000
12.572591,0.612595377,10.600000
12.583306,0.612439957,10.575000
12.593996,0.612153085,10.550000
12.604931,0.611883814,10.525000
12.615709,0.612200273,10.500000
12.626329,0.611995043,10.475000
12.636854,0.611944110,10.450000
12.647404,0.611763223,10.425000
12.657988,0.611490582,10.400000
12.668528,0.611288722,10.375000
12.679166,0.611596942,10.350000
12.689806,0.611375234,10.325000
12.700488,0.611711915,10.300000
12.711180,0.611722776,10.275000
12.721866,0.611129931,10.250000
12.732541,0.610737448,10.225000
12.743220,0.610768158,10.200000
12.753949,0.610690260,10.175000
12.764979,0.610658427,10.150000
12.775756,0.610895116,10.125000
12.786294,0.610546449,10.100000
12.796867,0.610685392,10.075000
12.807520,0.610609367,10.050000
12.818094,0.610058467,10.025000
12.828680,0.610528848,10.000000
12.839350,0.609903046,9.975000
12.850012,0.610155839,9.950000
12.860681,0.609944991,9.925000
12.871329,0.610261824,9.900000
12.882106,0.609431168,9.875000
12.892675,0.609546141,9.850000
12.903277,0.609730399,9.825000
12.913826,0.609835261,9.800000
12.924349,0.609163395,9.775000
12.935486,0.609234926,9.750000
12.946162,0.608620360,9.725000
12.956686,0.608709493,9.700000
12.967260,0.609090741,9.675000
12.977802,0.608979512,9.650000
12.988414,0.608455577,9.625000
12.999096,0.608608376,9.600000
13.009679,0.607788954,9.575000
13.020248,0.608305774,9.550000
13.030909,0.607534289,9.525000
13.041594,0.607948869,9.500000
13.052300,0.607545899,9.475000
13.062968,0.606375190,9.450000
13.073659,0.606624237,9.425000
13.084381,0.606771044,9.400000
13.095355,0.604834843,9.375000
13.106235,0.605260283,9.350000
13.116761,0.604546098,9.325000
13.127327,0.603854383,9.300000
13.138076,0.603996696,9.275000
13.148709,0.602812130,9.250000
13.159391,0.602108806,9.225000
13.170048,0.601208866,9.200000
13.180774,0.599406738,9.175000
13.191486,0.597460425,9.150000
13.202163,0.594456879,9.125000
13.212854,0.592852116,9.100000
13.223630,0.592149915,9.075000
13.234319,0.592378739,9.050000
13.245349,0.591324127,9.025000
13.256164,0.590939134,9.000000
13.266762,0.590268392,8.975000
13.277349,0.590594962,8.950000
13.287906,0.589948937,8.925000
13.298493,0.589423879,8.900000
13.309140,0.589467696,8.875000
13.319750,0.589773668,8.850000
13.330388,0.589373695,8.825000
13.341134,0.589371073,8.800000
13.351843,0.589301789,8.775000
13.362549,0.589493162,8.750000
13.373324,0.589280442,8.725000
13.383974,0.589373320,8.700000
13.395150,0.588614569,8.675000
13.406085,0.588472256,8.650000
13.416702,0.588750140,8.625000
13.427310,0.588367769,8.600000
13.437946,0.588505962,8.575000
13.448540,0.588116475,8.550000
13.459143,0.588162539,8.525000
13.469767,0.587862559,8.500000
13.480433,0.588237066,8.475000
13.491082,0.587914990,8.450000
13.501781,0.588304852,8.425000
13.512434,0.587923229,8.400000
13.523185,0.587801140,8.375000
13.533832,0.587232638,8.350000
13.544466,0.587511646,8.325000
13.555542,0.587236758,8.300000
13.566260,0.587162980,8.275000
13.576784,0.587099688,8.250000
13.587328,0.586602717,8.225000
13.597916,0.586683611,8.200000
13.608508,0.587012053,8.175000
13.619146,0.586899327,8.150000
13.629770,0.587421390,8.125000
13.640413,0.586833039,8.100000
13.651097,0.586338315,8.075000
13.661812,0.586381009,8.050000
13.672763,0.586782481,8.025000
13.683489,0.586025976,8.000000
13.694146,0.586476883,7.975000
13.705045,0.585646226,7.950000
13.715911,0.586000884,7.925000
13.726466,0.585805392,7.900000
13.736929,0.585355983,7.875000
13.747487,0.585232021,7.850000
13.757946,0.584855642,7.825000
13.768469,0.585030162,7.800000
13.779074,0.584910320,7.775000
13.789656,0.584972114,7.750000
13.800273,0.584632810,7.725000
13.810942,0.584620077,7.700000
13.821598,0.584359795,7.675000
13.832255,0.583645235,7.650000
13.842954,0.583867692,7.625000
13.853612,0.583012318,7.600000
13.864318,0.583115308,7.575000
13.875223,0.582880117,7.550000
13.886074,0.582227726,7.525000
13.896719,0.581440887,7.500000
13.907328,0.580867142,7.475000
13.917925,0.579095349,7.450000
13.928607,0.577624286,7.425000
13.939273,0.574763426,7.400000
13.949948,0.566646361,7.375000
13.960637,0.563359313,7.350000
13.971292,0.563816586,7.325000
13.982077,0.564130048,7.300000
13.992701,0.563565292,7.275000
14.003417,0.563034241,7.250000
14.014017,0.563366803,7.225000
14.024660,0.562954096,7.200000
14.035718,0.562163512,7.175000
14.046356,0.562680706,7.150000
14.056890,0.562299833,7.125000
14.067421,0.562526035,7.100000
14.078006,0.561824209,7.075000
14.088557,0.561607744,7.050000
14.099220,0.561747809,7.025000
14.109940,0.561756048,7.000000
14.120534,0.562045542,6.975000
14.131216,0.561956410,6.950000
14.141912,0.561046358,6.925000
14.152604,0.561603999,6.900000
14.163308,0.561193913,6.875000
14.173991,0.561073697,6.850000
14.184714,0.560528414,6.825000
14.195717,0.559993244,6.800000
14.206352,0.560625412,6.775000
14.216940,0.560035189,6.750000
14.227543,0.560304085,6.725000
14.238099,0.559826214,6.700000
14.248643,0.559692140,6.675000
14.259247,0.559414256,6.650000
14.269866,0.559648323,6.625000
14.280526,0.559178691,6.600000
14.291157,0.559550202,6.575000
14.301795,0.559681654,6.550000
14.312435,0.558961102,6.525000
14.323152,0.558206845,6.500000
14.333799,0.558261149,6.475000
14.344485,0.557720735,6.450000
14.355690,0.557190433,6.425000
14.366220,0.556377753,6.400000
14.376793,0.556443666,6.375000
14.387369,0.555810375,6.350000
14.397952,0.555367707,6.325000
14.408522,0.554937773,6.300000
14.419163,0.554428069,6.275000
14.429754,0.552779489,6.250000
14.440393,0.551417782,6.225000
14.451046,0.549930989,6.200000
14.461732,0.546118882,6.175000
14.472387,0.542537097,6.150000
14.483097,0.540726730,6.125000
14.493759,0.541064535,6.100000
14.504416,0.540039509,6.075000
14.515464,0.539860120,6.050000
14.526227,0.539737282,6.025000
14.536805,0.539535797,6.000000
14.547417,0.538991639,5.975000
14.557955,0.539196494,5.950000
14.568505,0.538996882,5.925000
14.579177,0.538776672,5.900000
14.589765,0.538091698,5.875000
14.600369,0.538437743,5.850000
14.611050,0.538411153,5.825000
14.621688,0.537974478,5.800000
14.632348,0.538122782,5.775000
14.643087,0.537934405,5.750000
14.653750,0.537385378,5.725000
14.664401,0.537421705,5.700000
14.675467,0.537268157,5.675000
14.686241,0.537110490,5.650000
14.696826,0.537140450,5.625000
14.707295,0.536853204,5.600000
14.717873,0.536855076,5.575000
14.728483,0.536201561,5.550000
14.739188,0.536396305,5.525000
14.749875,0.536444991,5.500000
14.760565,0.536506410,5.475000
14.771269,0.536170103,5.450000
14.781928,0.536352113,5.425000
14.792573,0.535849899,5.400000
14.803271,0.535705339,5.375000
14.813954,0.535258178,5.350000
14.824639,0.535331207,5.325000
14.835634,0.534501674,5.300000
14.846313,0.534067246,5.275000
14.856884,0.534132035,5.250000
14.867471,0.533411858,5.225000
14.878056,0.533929802,5.200000
14.888610,0.533434703,5.175000
14.899276,0.533618586,5.150000
14.909907,0.532813771,5.125000
14.920593,0.531549435,5.100000
14.931298,0.532079737,5.075000
14.941982,0.531617970,5.050000
14.952676,0.531627707,5.025000
14.963368,0.531001157,5.000000
14.974081,0.529372051,4.975000
14.985476,0.527709614,4.950000
14.996166,0.525444970,4.925000
15.006739,0.520732174,4.900000
15.017323,0.515030304,4.875000
15.027919,0.515058018,4.850000
15.038591,0.514604490,4.825000
15.049336,0.513995916,4.800000
15.059973,0.513954346,4.775000
15.070591,0.513463742,4.750000
15.081233,0.513588078,4.725000
15.091882,0.513049911,4.700000
15.102615,0.512845805,4.675000
15.113294,0.512755923,4.650000
15.123952,0.512736449,4.625000
15.134636,0.512596009,4.600000
15.145530,0.511988558,4.575000
15.156184,0.511587461,4.550000
15.166758,0.511661239,4.525000
15.177321,0.511637271,4.500000
15.187855,0.511410694,4.475000
15.198409,0.510997613,4.450000
15.209072,0.511096857,4.425000
15.219702,0.510970648,4.400000
15.230360,0.510197666,4.375000
15.240947,0.510670294,4.350000
15.251620,0.510199913,4.325000
15.262246,0.509832147,4.300000
15.272904,0.509991687,4.275000
15.283603,0.509390978,4.250000
15.294266,0.508962542,4.225000
15.305518,0.508607883,4.200000
15.316219,0.508524743,4.175000
15.326807,0.508073462,4.150000
15.337367,0.508332995,4.125000
15.347963,0.507521439,4.100000
15.358575,0.506848449,4.075000
15.369193,0.507373883,4.050000
15.379779,0.506538732,4.025000
15.390398,0.505995697,4.000000
15.401133,0.505339935,3.975000
15.411789,0.505015612,3.950000
15.422482,0.503261796,3.925000
15.433169,0.502302309,3.900000
15.443871,0.498468106,3.875000
15.454557,0.491461454,3.850000
15.465547,0.489622999,3.825000
15.476243,0.488747776,3.800000
15.486824,0.488773991,3.775000
15.497358,0.488588236,3.750000
15.507968,0.487622382,3.725000
15.518570,0.487189826,3.700000
15.529234,0.487281955,3.675000
15.539866,0.487365096,3.650000
15.550470,0.486964373,3.625000
15.561107,0.486732179,3.600000
15.571748,0.486126976,3.575000
15.582397,0.486293631,3.550000
15.593049,0.485640491,3.525000
15.603689,0.485262988,3.500000
15.614350,0.485202318,3.475000
15.625318,0.484737554,3.450000
15.636059,0.484194519,3.425000
15.646607,0.483906898,3.400000
15.657202,0.483387082,3.375000
15.667733,0.483597555,3.350000
15.678304,0.482779632,3.325000
15.688969,0.482288278,3.300000
15.699682,0.481727641,3.275000
15.710323,0.481260631,3.250000
15.720970,0.480750927,3.225000
15.731674,0.480595132,3.200000
15.742326,0.476546337,3.175000
15.753058,0.468629258,3.150000
15.763754,0.461247350,3.125000
15.774461,0.462086995,3.100000
15.785376,0.461507633,3.075000
15.796106,0.460969091,3.050000
15.806731,0.460598704,3.025000
15.817359,0.460042187,3.000000
15.827964,0.459668054,2.975000
15.838585,0.459725354,2.950000
15.849251,0.459496155,2.925000
15.859923,0.459373691,2.900000
15.870595,0.459049368,2.875000
15.881346,0.459007424,2.850000
15.891921,0.458268147,2.825000
15.902453,0.458110854,2.800000
15.913164,0.457914987,2.775000
15.923768,0.456864120,2.750000
15.934464,0.457478311,2.725000
15.945388,0.456802701,2.700000
15.956177,0.455767938,2.675000
15.966745,0.454517084,2.650000
15.977316,0.454433944,2.625000
15.987943,0.453428392,2.600000
15.998513,0.450598617,2.575000
16.009127,0.443356775,2.550000
16.019702,0.436871437,2.525000
16.030329,0.438918867,2.500000
16.040977,0.437708460,2.475000
16.051656,0.437541055,2.450000
16.062245,0.436783802,2.425000
16.072852,0.436693546,2.400000
16.083500,0.436467344,2.375000
16.094153,0.436933979,2.350000
16.105062,0.435920563,2.325000
16.115815,0.435886483,2.300000
16.126408,0.435573395,2.275000
16.136999,0.435606726,2.250000
16.147605,0.435159940,2.225000
16.158162,0.434918008,2.200000
16.168707,0.434387706,2.175000
16.179368,0.434152516,2.150000
16.189945,0.433890735,2.125000
16.200622,0.433800479,2.100000
16.211330,0.433790367,2.075000
16.221981,0.433268679,2.050000
16.232734,0.432591945,2.025000
16.243399,0.431669160,2.000000
16.254008,0.432232044,1.975000
16.265883,0.430346026,1.950000
16.276587,0.429305646,1.925000
16.287069,0.428290357,1.900000
16.297649,0.426368762,1.875000
16.308248,0.422136083,1.850000
16.318949,0.412711239,1.825000
16.329612,0.407838154,1.800000
16.340285,0.408378942,1.775000
16.350947,0.407170782,1.750000
16.361622,0.407093259,1.725000
16.372300,0.406883535,1.700000
16.383032,0.405211736,1.675000
16.393963,0.403897591,1.650000
16.404647,0.402753846,1.625000
16.415328,0.391394299,1.600000
16.426119,0.384600742,1.575000
16.436653,0.386944032,1.550000
16.447242,0.385911142,1.525000
16.457865,0.386366917,1.500000
16.468407,0.386128730,1.475000
16.479182,0.385312305,1.450000
16.489724,0.385232161,1.425000
16.500508,0.385190216,1.400000
16.511284,0.385162877,1.375000
16.522226,0.385168869,1.350000
16.532927,0.384474907,1.325000
16.543766,0.385169618,1.300000
16.555161,0.384133731,1.275000
16.566175,0.383963331,1.250000
16.576951,0.383798922,1.225000
16.587544,0.383113200,1.200000
16.598138,0.383253265,1.175000
16.608721,0.382640572,1.150000
16.619357,0.382098286,1.125000
16.630035,0.382458562,1.100000
16.640778,0.381863844,1.075000
16.651518,0.381820027,1.050000
16.662121,0.381300211,1.025000
16.672951,0.381459751,1.000000
16.683520,0.380118267,0.975000
16.694249,0.380423865,0.950000
16.705672,0.378874155,0.925000
16.716299,0.378419503,0.900000
16.726889,0.377103486,0.875000
16.737398,0.375621936,0.850000
16.747855,0.372817253,0.825000
16.758457,0.363677409,0.800000
16.769156,0.354686618,0.775000
16.779855,0.357516019,0.750000
16.790602,0.356749029,0.725000
16.801109,0.356813818,0.700000
16.811591,0.356311604,0.675000
16.822112,0.355183964,0.650000
16.832731,0.355141644,0.625000
16.843323,0.353961947,0.600000
16.853921,0.352017507,0.575000
16.864549,0.349348770,0.550000
16.875372,0.340787539,0.525000
16.886116,0.334051656,0.500000
16.896643,0.334989421,0.475000
16.907156,0.334322424,0.450000
16.917718,0.334628022,0.425000
16.928366,0.333752424,0.400000
16.939064,0.333319120,0.375000
16.949701,0.333196282,0.350000
16.960383,0.332612800,0.325000
16.971014,0.332661485,0.300000
16.981689,0.332500822,0.275000
16.992368,0.332155152,0.250000
17.003123,0.331346966,0.225000
17.013811,0.331555566,0.200000
17.024511,0.331327117,0.175000
17.035632,0.330665738,0.150000
17.046141,0.329163590,0.125000
17.056654,0.328913794,0.100000
17.067247,0.328235561,0.075000
17.077748,0.326763749,0.050000
17.088287,0.323169230,0.025000
17.098975,0.312658316,0.000000
17.109604,0.307113740,0.000000
17.120222,0.306520520,-0.025000
17.130949,0.306924239,-0.050000
17.141617,0.306017183,-0.075000
17.152304,0.306085718,-0.100000
17.163014,0.305877492,-0.125000
17.173675,0.305425836,-0.150000
17.184299,0.304956579,-0.175000
17.195651,0.303135351,-0.200000
17.206421,0.302039169,-0.225000
17.217072,0.297962660,-0.250000
17.227621,0.281858109,-0.275000
17.238209,0.266650877,-0.300000
17.248889,0.244234759,-0.325000
17.259557,0.222997963,-0.350000
17.270247,0.215250536,-0.375000
17.280930,0.206682190,-0.400000
17.291672,0.208920618,-0.425000
17.302256,0.208831486,-0.450000
17.312796,0.208378332,-0.475000
17.323433,0.207880238,-0.500000
17.334097,0.207661526,-0.525000
17.344728,0.207709837,-0.550000
17.355625,0.206497932,-0.575000
17.366341,0.206648859,-0.600000
17.376873,0.206785928,-0.625000
17.387459,0.205980738,-0.650000
17.398046,0.206102827,-0.675000
17.408592,0.206254877,-0.700000
17.419262,0.205339208,-0.725000
17.429878,0.204883058,-0.750000
17.440551,0.204713032,-0.775000
17.451247,0.203878630,-0.800000
17.461891,0.203660667,-0.825000
17.472426,0.202900418,-0.850000
17.483043,0.201503507,-0.875000
17.493687,0.200159401,-0.900000
17.504202,0.191153630,-0.925000
17.514802,0.163495163,-0.950000
17.525231,0.136970328,-0.975000
17.535753,0.134207590,-1.000000
17.546452,0.134451394,-1.025000
17.557027,0.134130816,-1.050000
17.567611,0.133480672,-1.075000
17.578236,0.133097551,-1.100000
17.588963,0.133002052,-1.125000
17.599577,0.132423064,-1.150000
17.610310,0.131874411,-1.175000
17.620883,0.130884589,-1.200000
17.631589,0.131112289,-1.225000
17.642284,0.130146061,-1.250000
17.652964,0.130394359,-1.275000
17.663647,0.129712382,-1.300000
17.674323,0.128081404,-1.325000
17.685250,0.122658916,-1.350000
17.696150,0.104513676,-1.375000
17.706739,0.089279105,-1.400000
17.717312,0.071738694,-1.425000
17.727885,0.061815381,-1.450000
17.738448,0.051769230,-1.475000
17.749086,0.054229741,-1.500000
17.759588,0.052783770,-1.525000
17.770071,0.053069144,-1.550000
17.780549,0.052200662,-1.575000
17.791186,0.051627666,-1.600000
17.801833,0.050676419,-1.625000
17.812518,0.047620816,-1.650000
17.823250,0.040887179,-1.675000
17.833912,0.030479629,-1.700000
17.844616,0.031030154,-1.725000
17.855669,0.030416337,-1.750000
17.866594,0.030391994,-1.775000
17.877231,0.029201062,-1.800000
17.887753,0.029064367,-1.825000
17.898316,0.028498112,-1.850000
17.908921,0.028798467,-1.875000
17.919559,0.028234085,-1.900000
17.930150,0.027941595,-1.925000
17.940823,0.027033790,-1.950000
17.951490,0.026498619,-1.975000
17.962149,0.025607293,-2.000000
17.972732,0.024496130,-2.025000
17.983360,0.023319804,-2.050000
17.993949,0.017213467,-2.075000
18.004696,0.004600819,-2.100000
18.015395,0.003862291,-2.125000
18.025856,0.004313197,-2.150000
18.036246,0.003807987,-2.175000
18.046808,0.003008789,-2.200000
18.057373,0.002432049,-2.225000
18.068089,0.000835900,-2.250000
18.078620,0.000303351,-2.275000
18.089313,-0.001436609,-2.300000
18.099971,-0.005010530,-2.325000
18.110777,-0.013647785,-2.350000
18.121471,-0.019327933,-2.375000
18.132152,-0.018855680,-2.400000
18.142882,-0.018850811,-2.425000
18.153551,-0.019448899,-2.450000
18.164275,-0.019945870,-2.475000
18.175213,-0.020544332,-2.500000
18.186162,-0.020663800,-2.525000
18.196735,-0.021229680,-2.550000
18.207314,-0.022140106,-2.575000
18.217867,-0.022462183,-2.600000
18.228560,-0.023365493,-2.625000
18.239279,-0.023693562,-2.650000
18.249939,-0.023972569,-2.675000
18.260617,-0.025128673,-2.700000
18.271348,-0.026648797,-2.725000
18.282025,-0.030015240,-2.750000
18.292749,-0.039187292,-2.775000
18.303466,-0.050911234,-2.800000
18.314156,-0.059484449,-2.825000
18.325161,-0.071407255,-2.850000
18.335941,-0.073181669,-2.875000
18.346581,-0.072519166,-2.900000
18.357183,-0.073406374,-2.925000
18.367749,-0.073776012,-2.950000
18.378369,-0.073736314,-2.975000
18.389080,-0.074225420,-3.000000
18.399597,-0.074719021,-3.025000
18.410238,-0.076443251,-3.050000
18.420946,-0.076942094,-3.075000
18.431541,-0.079423204,-3.100000
18.442229,-0.083372755,-3.125000
18.452919,-0.092674386,-3.150000
18.463575,-0.091492067,-3.175000
18.474273,-0.092960509,-3.200000
18.485339,-0.093220791,-3.225000
18.496206,-0.093351494,-3.250000
18.506876,-0.093641737,-3.275000
18.517357,-0.093565338,-3.300000
18.527809,-0.093800154,-3.325000
18.538185,-0.094329707,-3.350000
18.548661,-0.094757394,-3.375000
18.559299,-0.095109430,-3.400000
18.569933,-0.095700028,-3.425000
18.580546,-0.095749088,-3.450000
18.591249,-0.096062925,-3.475000
18.601899,-0.096095133,-3.500000
18.612566,-0.096474134,-3.525000
18.623220,-0.096443050,-3.550000
18.633873,-0.097002563,-3.575000
18.644527,-0.097607767,-3.600000
18.655569,-0.098148555,-3.625000
18.666227,-0.098653390,-3.650000
18.676769,-0.099430118,-3.675000
18.687351,-0.099684034,-3.700000
18.697949,-0.100248416,-3.725000
18.708567,-0.103301023,-3.750000
18.719256,-0.106416172,-3.775000
18.729943,-0.117539405,-3.800000
18.740599,-0.129087330,-3.825000
18.751240,-0.138638382,-3.850000
18.761934,-0.144358228,-3.875000
18.772669,-0.143657525,-3.900000
18.783444,-0.143133216,-3.925000
18.794108,-0.144222657,-3.950000
18.805067,-0.144333885,-3.975000
18.815745,-0.145282511,-4.000000
18.826504,-0.144881040,-4.025000
18.837077,-0.144895271,-4.050000
18.847618,-0.145736414,-4.075000
18.858223,-0.145519949,-4.100000
18.868904,-0.145412091,-4.125000
18.879561,-0.146277951,-4.150000
18.890184,-0.146333378,-4.175000
18.900769,-0.146361092,-4.200000
18.911402,-0.147039324,-4.225000
18.922059,-0.147118345,-4.250000
18.932731,-0.147168529,-4.275000
18.943392,-0.147352037,-4.300000
18.954102,-0.147566630,-4.325000
18.964770,-0.148149363,-4.350000
18.975765,-0.148521248,-4.375000
18.986411,-0.148380059,-4.400000
18.996971,-0.149199855,-4.425000
19.007506,-0.149628291,-4.450000
